270,
47,
367,
491,
417,
0,
319,
590,
270,
47,
367,
491,
417,
0,
319,
590,
270,
47,
367,
540,
417,
0,
220,
539,
368,
49,
269,
589,
319,
98,
220,
539,
368,
49,
269,
589,
319,
96,
416,
539,
368,
49,
269,
589,
319,
96,
416,
491,
368,
49,
269,
589,
319,
96,
416,
491,
173,
49,
269,
589,
319,
96,
416,
491,
173,
145,
269,
589,
319,
96,
453,
456,
137,
13,
305,
603,
284,
132,
453,
456,
137,
13,
305,
603,
284,
132,
453,
456,
137,
181,
305,
603,
284,
132,
453,
456,
137,
181,
501,
603,
284,
132,
453,
456,
137,
181,
501,
408,
284,
132,
354,
554,
235,
83,
402,
505,
186,
35,
354,
554,
235,
83,
402,
505,
186,
230,
549,
554,
235,
83,
402,
505,
186,
230,
549,
360,
235,
83,
402,
505,
186,
230,
549,
360,
38,
83,
402,
505,
186,
230,
549,
360,
38,
279,
402,
505,
186,
230,
241,
76,
396,
512,
192,
125,
445,
561,
585,
322,
4,
314,
593,
274,
150,
266,
487,
420,
101,
217,
536,
371,
52,
168,
487,
420,
101,
217,
536,
371,
52,
363,
544,
420,
101,
217,
536,
371,
52,
363,
544,
420,
101,
217,
536,
371,
52,
363,
544,
225,
101,
217,
536,
371,
52,
363,
544,
225,
93,
217,
536,
371,
52,
363,
544,
225,
93,
412,
536,
371,
52,
363,
544,
225,
93,
412,
495,
371,
52,
363,
544,
225,
93,
412,
495,
176,
52,
